Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+ Female,-0.073317179,0.018571424,0.895855843,0.848253495,0.946130,-0.012337749,0.003361015,0.897114129,0.846586432,0.950658,-0.005233803,0.00201402,0.905342226,0.839923585,0.975856,-0.03702958,0.01574672,0.956537299,0.92175872,0.992628
Age 60+ Male,-0.04953745,0.0259927,0.928387401,0.860084436,1.002115,-0.008251897,0.004679601,0.92995722,0.857846198,1.008130,-0.003569273,0.002847885,0.934432219,0.840404946,1.038980,-0.06411974,0.02305175,0.925941994,0.877076199,0.977530
All: LAG 3,-0.015578914,0.005334614,0.976902555,0.961700568,0.992345,-0.001911549,0.000954851,0.983319062,0.967257142,0.999648,-0.00179563,0.000593601,0.966458451,0.945328615,0.988061,-0.02369659,0.004483759,0.971964587,0.961768301,0.982269
Female,-0.016076784,0.005577989,0.976173272,0.960295275,0.992314,-0.002069299,0.001000258,0.981954966,0.965159138,0.999043,-0.001761091,0.00061978,0.967092889,0.94502742,0.989674,-0.02270394,0.004693399,0.973123062,0.962439952,0.983925
Male,-0.009266203,0.007749029,0.986196845,0.963983164,1.008922,-0.001339883,0.001385801,0.988278271,0.964936227,1.012185,-0.000860083,0.000864255,0.983791222,0.952632158,1.015969,-0.02687683,0.006561419,0.968262359,0.953434402,0.983321
Warm All,0.006883285,0.011575502,1.010378413,0.976571756,1.045355,-0.01076242,0.00246433,0.909637331,0.871783592,0.949135,0.007703341,0.001157908,1.157616881,1.108760789,1.208626,-0.09837832,0.01331266,0.888648079,0.861254389,0.916913
Warm Female,0.003626114,0.011702525,1.00545399,0.971449248,1.040649,-0.0115375,0.002494009,0.903454075,0.865414525,0.943166,0.007474416,0.001169149,1.152592674,1.103486591,1.203884,-0.0988108,0.01347342,0.888187011,0.860482119,0.916784
Warm Male,0.01351491,0.01335868,1.020479245,0.981177249,1.061356,-0.009211968,0.002844796,0.922133457,0.877979214,0.968508,0.008160046,0.001344416,1.167705689,1.110682645,1.227656,-0.1004007,0.01546402,0.886494072,0.854830381,0.919331
Cold All,-0.06933292,0.01655724,0.901225856,0.858406371,0.946181,0.002285821,0.002362596,1.020318899,0.97957661,1.062756,-0.02817282,0.002272004,0.58550323,0.538001996,0.637198,0.01118094,0.01013117,1.013507542,0.989642627,1.037948
Cold Female,-0.064905238,0.016758769,0.907231289,0.863614632,0.953051,0.002765414,0.002393588,1.024634172,0.983193863,1.067821,-0.02770849,0.002293153,0.59069155,0.542342083,0.643351,0.01346971,0.01023865,1.016294991,0.992113609,1.041066
Cold Male,-0.063779526,0.01853755,0.908764505,0.860561939,0.959667,0.001952039,0.00265846,1.017326333,0.971732056,1.065060,-0.02553944,0.002525397,0.615543686,0.560293153,0.676242,0.006929312,0.0115011,1.008349841,0.981439004,1.035999
Age 0-10 All,-0.02411513,0.01004387,0.964473719,0.936410179,0.993378,-0.002493227,0.001774619,0.978298542,0.948807804,1.008706,-0.00322451,0.001124099,0.940573306,0.902012287,0.980783,-0.022221814,0.008286693,0.973686226,0.95489253,0.992850
Age 0-10 Female,-0.038356833,0.014169058,0.944088611,0.905568569,0.984247,-0.004388645,0.002501096,0.962116171,0.921494031,1.004529,-0.004674693,0.001579007,0.915011023,0.862757704,0.970429,-0.01328497,0.01143532,0.984184437,0.958066741,1.011014
Age 0-10 Male,-0.01241105,0.01325195,0.981555643,0.944048905,1.020553,-0.00093366,0.00234264,0.991817453,0.952541062,1.032713,-0.002019941,0.001488884,0.962348258,0.910442149,1.017214,-0.029874747,0.011139341,0.964785293,0.939836433,0.990396
Age 11-60 All,-0.008159356,0.00612065,0.987835558,0.970218723,1.005772,-0.001023727,0.001099278,0.99103166,0.972418371,1.010001,-0.000919088,0.000680774,0.982688917,0.958088912,1.007921,-0.019545985,0.005156692,0.976817753,0.965041936,0.988737
Age 11-60 Female,-0.011570584,0.007599868,0.98279387,0.961078211,1.005000,-0.001086004,0.00136316,0.990488686,0.96747217,1.014053,-0.001660993,0.000845306,0.968933917,0.938907736,0.999920,-0.022351384,0.006417785,0.973534845,0.95895005,0.988341
Age 11-60 Male,-0.002382132,0.009489469,0.996433178,0.969017859,1.024624,-0.000913686,0.001707996,0.991991801,0.963194464,1.021650,0.000332248,0.001055471,1.006332679,0.967545305,1.046675,-0.014822333,0.007971869,0.982370452,0.964122772,1.000964
Age 60+All,-0.043548231,0.015076798,0.936765452,0.896149406,0.979222,-0.006365433,0.002716786,0.945524187,0.902239805,0.990885,-0.004052944,0.001655892,0.925884358,0.870514072,0.984777,-0.0568823,0.01331848,0.934018756,0.905214067,0.963740
Age 60+ Female,-0.04167541,0.01826295,0.939400742,0.890291637,0.991219,-0.006473132,0.003305568,0.944628489,0.892277587,1.000051,-0.003578715,0.002000557,0.934264598,0.867190739,1.006526,-0.03125393,0.0155815,0.963189875,0.928530171,0.999143
Age 60+ Male,-0.04734262,0.02603881,0.931448917,0.862803739,1.005556,-0.006158988,0.004648794,0.947243497,0.874256478,1.026324,-0.005023001,0.002872583,0.908975608,0.816758346,1.011605,-0.1140862,0.02483716,0.872054428,0.822571031,0.924515
All: LAG 4,-0.013917601,0.005330951,0.979340002,0.964110468,0.994810,-0.002196135,0.000955647,0.980859562,0.964824569,0.997161,-0.001127087,0.000592502,0.978813013,0.957452251,1.000650,-0.02654846,0.00450108,0.968643973,0.958443473,0.978953
Female,-0.013427419,0.005570933,0.980060349,0.964139128,0.996244,-0.002132918,0.001000345,0.981405375,0.9646175,0.998485,-0.001077395,0.000618383,0.979737593,0.957433427,1.002561,-0.02654488,0.004717621,0.968648134,0.957959574,0.979456
Male,-0.009977217,0.007750429,0.985145606,0.96295164,1.007851,-0.001276336,0.001385519,0.988831084,0.965480679,1.012746,-0.001086274,0.000864174,0.979572325,0.948549744,1.011610,-0.022408334,0.006511996,0.973468316,0.958672067,0.988493
Warm All,0.008296786,0.011604992,1.012522942,0.978559685,1.047665,-0.01136264,0.00246996,0.904845352,0.867106821,0.944226,0.008327768,0.001161621,1.171432773,1.121838465,1.223220,-0.09817244,0.01336181,0.888867652,0.861367613,0.917246
Warm Female,0.007575476,0.011814288,1.011428021,0.976900189,1.047176,-0.01140149,0.002515598,0.904536056,0.866128372,0.944647,0.008182789,0.001181853,1.168210383,1.117909905,1.220774,-0.1011528,0.01366047,0.885694355,0.857689798,0.914613
Warm Male,0.006756661,0.013165831,1.010186524,0.971831784,1.050055,-0.011051367,0.002807753,0.907327304,0.864434145,0.952349,0.00787934,0.001324026,1.161494409,1.105613884,1.220199,-0.0994007,0.01522985,0.887558504,0.856328301,0.919928
Cold All,-0.06748819,0.01597407,0.903723087,0.862262051,0.947178,0.002209448,0.002285434,1.019633391,0.980222176,1.060629,-0.02711675,0.002187587,0.597370204,0.550634522,0.648073,0.007001501,0.009877484,1.008437195,0.985279382,1.032139
Cold Female,-0.0649853,0.01625349,0.907122343,0.86479464,0.951522,0.002490072,0.00232899,1.022154479,0.981907878,1.064051,-0.02686751,0.00222533,0.600205796,0.552471197,0.652065,0.009058739,0.010034121,1.010929785,0.987350915,1.035072
Cold Male,-0.05297567,0.017973168,0.923611727,0.876074086,0.973729,0.003554291,0.002573585,1.03177205,0.986974147,1.078603,-0.02513746,0.002462548,0.620262974,0.565911809,0.679834,0.01329416,0.01105121,1.01608092,0.990010773,1.042838
Age 0-10 All,-0.021413,0.01004318,0.968390852,0.940215242,0.997411,-0.003671753,0.001781806,0.968205011,0.938902146,0.998422,-0.001404019,0.001121167,0.97367631,0.933860117,1.015190,-0.024166371,0.008314004,0.971416809,0.952605723,0.990599
Age 0-10 Female,-0.02664587,0.01412029,0.960819411,0.921748879,1.001546,-0.004964366,0.002506935,0.957254085,0.9167449,0.999553,-0.001355051,0.001570723,0.974582632,0.919210901,1.033290,-0.02128179,0.01158789,0.974785192,0.948576475,1.001718
Age 0-10 Male,-0.01704648,0.01328999,0.974754417,0.937402721,1.013594,-0.002601214,0.00235581,0.977369321,0.938451883,1.017901,-0.001438268,0.001487685,0.973042915,0.920601074,1.028472,-0.02657157,0.0110905,0.96861711,0.943677559,0.994216
Age 11-60 All,-0.007714959,0.006118604,0.988494265,0.970871522,1.006437,-0.001292413,0.001100153,0.988691196,0.970107224,1.007631,-0.000559196,0.000679802,0.989431519,0.964697643,1.014800,-0.02215447,0.005176072,0.973764916,0.961982052,0.985692
Age 11-60 Female,-0.01155903,0.00760647,0.982810903,0.961076213,1.005037,-0.00196415,0.001368143,0.982864,0.959942156,1.006333,-0.000816517,0.000843911,0.984605896,0.954143625,1.016041,-0.027263265,0.006480134,0.967813459,0.953174589,0.982677
Age 11-60 Male,-0.001250516,0.009479626,0.998125984,0.97069218,1.026335,-0.00016397,0.001703462,0.998558105,0.969645975,1.028332,-0.000124701,0.001055779,0.997633486,0.959170406,1.037639,-0.013726705,0.007943039,0.983662876,0.965456653,1.002212
Age 60+All,-0.0363851,0.01504251,0.94688498,0.905921493,0.989701,-0.004446681,0.002710057,0.961624927,0.917709988,1.007641,-0.004142701,0.001650868,0.924306716,0.869193383,0.982915,-0.06454121,0.0135182,0.925473804,0.89651141,0.955372
Age 60+ Female,-0.03169373,0.01819834,0.953571762,0.903893519,1.005980,-0.004708222,0.003298732,0.959414234,0.906350771,1.015584,-0.002865349,0.001990846,0.947013783,0.879342565,1.019893,-0.060498214,0.016378503,0.929974738,0.894831277,0.966498
Age 60+ Male,-0.04567646,0.02595355,0.933779743,0.865179632,1.007819,-0.003922103,0.004615252,0.966074325,0.892152343,1.046121,-0.00674817,0.002867896,0.879664029,0.790558456,0.978813,-0.072456821,0.023274922,0.916724594,0.867889565,0.968308
All: LAG 5,-0.018920055,0.005343393,0.972018849,0.956868163,0.987409,-0.003029359,0.000957934,0.973693838,0.957738211,0.989915,-0.001491081,0.000592973,0.972067008,0.950836787,0.993771,-0.02429522,0.004486304,0.971266621,0.961071904,0.981569
Female,-0.016931393,0.005586848,0.974922704,0.959040069,0.991068,-0.002698502,0.001003033,0.976532919,0.959783894,0.993574,-0.001353415,0.000619594,0.974612927,0.952382475,0.997362,-0.02360879,0.00470151,0.972066999,0.961377142,0.982876
Male,-0.015459524,0.007765199,0.977077519,0.955023844,0.999640,-0.002276971,0.001388899,0.980162069,0.956960585,1.003926,-0.00139815,0.000863578,0.973784892,0.942966526,1.005610,-0.016832353,0.006452088,0.980003806,0.965244217,0.994989
Warm All,0.006753251,0.01165823,1.010181357,0.976143847,1.045406,-0.01217758,0.002486614,0.898379491,0.860663374,0.937748,0.008512614,0.001163919,1.175554165,1.125689034,1.227628,-0.0915316,0.01333195,0.895979344,0.868320262,0.924519
Warm Female,0.008683606,0.011811336,1.013110609,0.978533831,1.048909,-0.0115463,0.002519175,0.903384115,0.864971976,0.943502,0.008517698,0.001180262,1.175667724,1.125112809,1.228494,-0.09092561,0.01352326,0.896631126,0.868561018,0.925608
Warm Male,0.001346821,0.013423234,1.002022274,0.963248284,1.042357,-0.01355493,0.002864225,0.887556246,0.844774512,0.932505,0.008240286,0.001341247,1.169487284,1.112508523,1.229384,-0.09013352,0.01529134,0.897483786,0.865779124,0.930349
Cold All,-0.07902867,0.01642577,0.888213617,0.846339441,0.932160,0.001264084,0.00235073,1.01118604,0.971007145,1.053027,-0.02881477,0.002233794,0.578405193,0.532236618,0.628579,0.007075941,0.010120833,1.008527281,0.984803579,1.032822
Cold Female,-0.07741039,0.01649606,0.890372304,0.848221053,0.934618,0.001489246,0.002361935,1.013191616,0.972745017,1.055320,-0.02874726,0.002247907,0.579147584,0.532639738,0.629716,0.008348744,0.010150738,1.010068846,0.98623951,1.034474
Cold Male,-0.059180076,0.01899607,0.915055908,0.86535231,0.967614,0.00352741,0.002727938,1.03152801,0.984117216,1.081223,-0.0270498,0.002589206,0.598130573,0.543150827,0.658676,0.01717916,0.01163657,1.020828949,0.993268538,1.049154
Age 0-10 All,-0.029172586,0.010076804,0.957184727,0.929243297,0.985966,-0.005127715,0.001790266,0.955879049,0.926813982,0.985856,-0.001789404,0.00112166,0.966572784,0.927030053,1.007802,-0.027056064,0.008354877,0.968054127,0.949216902,0.987265
Age 0-10 Female,-0.02607207,0.01411253,0.961646745,0.922563618,1.002386,-0.00512755,0.002509069,0.955880437,0.915395687,0.998156,-0.001080863,0.001572246,0.979673039,0.923959686,1.038746,-0.02517325,0.0116749,0.970243799,0.943963985,0.997255
Age 0-10 Male,-0.03176639,0.01338811,0.953467838,0.916667353,0.991746,-0.005126957,0.002376393,0.955885425,0.917497661,0.995879,-0.002379908,0.001488058,0.955788856,0.904264356,1.010249,-0.02863677,0.0111297,0.966219617,0.941255009,0.991846
Age 11-60 All,-0.010041394,0.006131748,0.985050775,0.967452036,1.002970,-0.001404751,0.001101295,0.987714284,0.969129585,1.006655,-0.000989377,0.000680862,0.981377421,0.956807111,1.006579,-0.01975994,0.005156883,0.976566991,0.964793764,0.988484
Age 11-60 Female,-0.01626674,0.00762919,0.975895166,0.954249674,0.998032,-0.002456932,0.001370596,0.978611057,0.955747959,1.002021,-0.001430232,0.000845261,0.973191494,0.943034956,1.004312,-0.03035187,0.006501471,0.964233066,0.949600695,0.979091
Age 11-60 Male,0.00038278,0.009475803,1.000574335,0.973084174,1.028841,0.000355877,0.001701034,1.003136627,0.974132725,1.033004,-0.000246008,0.00105631,0.995336755,0.956943301,1.035271,-0.002676932,0.007798688,0.996792836,0.978675813,1.015245
Age 60+All,-0.052511796,0.015176427,0.924254609,0.883922058,0.966427,-0.008591495,0.002747649,0.927182227,0.884266664,0.972181,-0.00401859,0.001654242,0.926488904,0.871135991,0.985359,-0.048614683,0.01322572,0.943331406,0.914439003,0.973137
Age 60+ Female,-0.04504033,0.0183352,0.934671176,0.885621179,0.986438,-0.007820681,0.003332116,0.933492834,0.8813554,0.988715,-0.003085416,0.001996801,0.943062327,0.875479298,1.015862,-0.03357388,0.01574374,0.960512142,0.92559553,0.996746
Age 60+ Male,-0.06747367,0.02626773,0.90374277,0.836576232,0.976302,-0.0100974,0.004713637,0.914976296,0.843531586,0.992472,-0.005915442,0.002868892,0.893692611,0.803136224,0.994460,-0.079809962,0.023582091,0.908671211,0.859643911,0.960495
All: LAG 6,-0.0362454,0.005375315,0.947083421,0.932233904,0.962169,-0.00777731,0.000966498,0.933849183,0.918410808,0.949547,-0.001002985,0.000594216,0.981123716,0.959651272,1.003077,-0.02512986,0.004496306,0.970294319,0.960087221,0.980610
Female,-0.03304981,0.005619477,0.951634054,0.936041021,0.967487,-0.00729678,0.001012654,0.937806479,0.92156873,0.954330,-0.00074134,0.000620264,0.986013276,0.963498747,1.009054,-0.02324326,0.004702643,0.972493476,0.961796366,0.983310
Male,-0.03224031,0.007803379,0.952790278,0.931180261,0.974902,-0.007246059,0.00140494,0.938225157,0.915762961,0.961238,-0.00059234,0.000860769,0.988808635,0.957614965,1.021018,-0.023193559,0.006516164,0.972551478,0.957759776,0.987572
Warm All,-0.007525492,0.012228817,0.988775235,0.953857528,1.024971,-0.01870691,0.00259615,0.84821528,0.811071389,0.887060,0.009354732,0.001215645,1.194514597,1.141643954,1.249834,-0.0970946,0.01392648,0.890018064,0.861337728,0.919653
Warm Female,-0.003622672,0.012260175,0.99458073,0.959369556,1.031084,-0.01770587,0.002609691,0.855720345,0.818056719,0.895118,0.009534123,0.001217751,1.198592962,1.145451967,1.254199,-0.09317811,0.01395705,0.894210805,0.86533314,0.924052
Warm Male,-0.01086357,0.01404222,0.983836696,0.944046853,1.025304,-0.01994356,0.002982119,0.839034605,0.796969462,0.883320,0.009344652,0.001398924,1.194285846,1.133661271,1.258152,-0.1045999,0.01614315,0.882038229,0.849176206,0.916172
Cold All,-0.1016024,0.01624326,0.858641663,0.818600762,0.900641,-0.002126611,0.002316811,0.981459846,0.943013639,1.021473,-0.02907199,0.002193916,0.575585319,0.53042896,0.624586,0.009263344,0.009804887,1.011178025,0.988125978,1.034768
Cold Female,-0.1004184,0.01632738,0.860167966,0.819853103,0.902465,-0.001955155,0.002336955,0.982941803,0.944109462,1.023371,-0.0290375,0.00220035,0.575962629,0.530649509,0.625145,0.010496483,0.009880859,1.012675441,0.989412446,1.036485
Cold Male,-0.08398922,0.01859383,0.881629103,0.834727721,0.931166,-0.000340893,0.002649102,0.997004637,0.952474857,1.043616,-0.0269832,0.002533462,0.598887926,0.544968696,0.658142,0.01582708,0.01115287,1.019174001,0.992787085,1.046262
Age 0-10 All,-0.06222363,0.01019555,0.910887896,0.883989263,0.938605,-0.01231873,0.001819069,0.897264289,0.869549406,0.925863,-0.002479858,0.00112408,0.953975488,0.914865663,0.994757,-0.02874437,0.008352299,0.966094867,0.947301511,0.985261
Age 0-10 Female,-0.06847984,0.01435878,0.902379821,0.865078891,0.941289,-0.01410366,0.002567697,0.883280724,0.845015891,0.923278,-0.002220688,0.001575883,0.958684668,0.904042456,1.016630,-0.01895541,0.01151161,0.977510259,0.95139895,1.004338
Age 0-10 Male,-0.05703066,0.01353791,0.918010923,0.882190336,0.955286,-0.010840445,0.002411777,0.90901297,0.871975244,0.947624,-0.002698837,0.001491016,0.950014622,0.898702395,1.004257,-0.037177802,0.011254605,0.956367178,0.931383473,0.982021
Age 11-60 All,-0.022553017,0.006169779,0.966736294,0.949358604,0.984432,-0.005446651,0.001113648,0.953200005,0.935065471,0.971686,-6.95E-05,0.000681152,0.998680778,0.973666736,1.024337,-0.02022478,0.005169641,0.976022406,0.96422681,0.987962
Age 11-60 Female,-0.027198321,0.007688172,0.960023533,0.938567308,0.981970,-0.006067902,0.001385981,0.948003071,0.925609409,0.970939,-0.00053345,0.000847884,0.989915642,0.959147174,1.021671,-0.02665804,0.006475991,0.968516608,0.953876397,0.983382
Age 11-60 Male,-0.014796063,0.009500865,0.978050382,0.951108971,1.005755,-0.004403908,0.001720999,0.961986953,0.933851188,0.990970,0.00070925,0.001049295,1.013566957,0.974724906,1.053957,-0.009574222,0.007889524,0.988576681,0.970401644,1.007092
Age 60+All,-0.06305953,0.01525308,0.909746495,0.869850997,0.951472,-0.01180877,0.002770983,0.901299944,0.859236486,0.945423,-0.003501396,0.001654797,0.935638099,0.879720387,0.995110,-0.049589212,0.013215307,0.942228887,0.913392621,0.971976
Age 60+ Female,-0.063412672,0.018477067,0.909264718,0.861188743,0.960025,-0.01090695,0.00335381,0.908481132,0.857419763,0.962583,-0.004408712,0.002008,0.919646862,0.853385885,0.991053,-0.03922983,0.01579392,0.954015084,0.919226158,0.990121
Age 60+ Male,-0.06244586,0.02631187,0.910584307,0.842799924,0.983820,-0.013631488,0.004792228,0.886958491,0.816593841,0.963386,-0.001696976,0.002839272,0.968271705,0.871118698,1.076260,-0.071180196,0.023456557,0.918130047,0.868848891,0.970206
All: LAG 7,-0.05959789,0.005386532,0.914482603,0.900114556,0.929080,-0.01292961,0.000967448,0.892453767,0.877685359,0.907471,-0.001552406,0.000595549,0.970935039,0.949638438,0.992709,-0.0314754,0.004531197,0.962933928,0.952726071,0.973251
Female,-0.05681679,0.005637691,0.918305472,0.903210179,0.933653,-0.01235421,0.001015087,0.896984185,0.881416269,0.912827,-0.001486746,0.000622044,0.972147075,0.949886199,0.994930,-0.02994816,0.004741341,0.964700304,0.954002081,0.975518
Male,-0.04676982,0.00785047,0.932249562,0.910979293,0.954016,-0.01061286,0.001414528,0.910835319,0.888881857,0.933331,-0.000776647,0.000861953,0.985352048,0.954225347,1.017494,-0.020158093,0.006478261,0.976100515,0.961340532,0.991087
Warm All,-0.035316696,0.012543746,0.948403681,0.914064942,0.984032,-0.02689821,0.002668657,0.789224668,0.753720821,0.826401,0.008422096,0.001240711,1.173534135,1.120545641,1.229028,-0.1204147,0.01452277,0.865456955,0.836394243,0.895530
Warm Female,-0.033200497,0.012607205,0.95141898,0.916800004,0.987345,-0.02602516,0.002685053,0.795311507,0.759319074,0.833010,0.008340635,0.001247924,1.171719192,1.118512162,1.227457,-0.1173615,0.01459096,0.868633667,0.839329653,0.898961
Warm Male,-0.02773714,0.01426088,0.959247928,0.919861009,1.000321,-0.02511306,0.003048787,0.801720747,0.760651173,0.845008,0.008876432,0.001411634,1.183708383,1.123089037,1.247600,-0.1117811,0.01638517,0.874469974,0.841410827,0.908828
Cold All,-0.1155294,0.01645303,0.840890273,0.801182908,0.882566,-0.004901615,0.002351959,0.957782835,0.91970639,0.997436,-0.027894,0.002199844,0.58861321,0.542315041,0.638864,0.011501588,0.009806786,1.013897592,0.99077912,1.037556
Cold Female,-0.1119306,0.01670195,0.845441841,0.804930265,0.887992,-0.00441951,0.002391185,0.961854884,0.922991875,1.002354,-0.02771685,0.002233836,0.590597732,0.543455092,0.641830,0.012927891,0.009960789,1.015634428,0.992116929,1.039709
Cold Male,-0.09382799,0.01862063,0.868713424,0.822434334,0.917597,-0.002379614,0.002667633,0.979277129,0.935240151,1.025388,-0.02588798,0.002512219,0.611480863,0.55686822,0.671449,0.02320164,0.01097489,1.028233178,1.002031087,1.055120
Age 0-10 All,-0.08580611,0.01028431,0.879229639,0.853043244,0.906220,-0.01825346,0.001839192,0.851606726,0.825015726,0.879055,-0.002250237,0.001125402,0.958146583,0.918820521,0.999156,-0.03954611,0.008492675,0.95365307,0.934793057,0.972894
Age 0-10 Female,-0.09569962,0.01453894,0.866277979,0.830029602,0.904109,-0.02026232,0.002605089,0.836684337,0.799922052,0.875136,-0.00259098,0.001580742,0.951963467,0.89754192,1.009685,-0.037580849,0.011874166,0.955904737,0.929577537,0.982978
Age 0-10 Male,-0.07762736,0.01366744,0.890082575,0.855026075,0.926576,-0.01658878,0.00244828,0.864173894,0.828441381,0.901448,-0.00197024,0.001491606,0.963257451,0.911209932,1.018278,-0.041185195,0.01133257,0.951779171,0.926745365,0.977489
Age 11-60 All,-0.04710463,0.006211388,0.93178149,0.914920204,0.948954,-0.01043676,0.001121305,0.912247916,0.894774313,0.930063,-0.00107005,0.000683774,0.97987433,0.955238058,1.005146,-0.02638338,0.005213206,0.968835876,0.957029066,0.980788
Age 11-60 Female,-0.05882594,0.007757121,0.915542118,0.894898616,0.936662,-0.01244567,0.001401186,0.89626254,0.874861621,0.918187,-0.001853812,0.000851074,0.965390662,0.935273365,0.996478,-0.03886078,0.006592512,0.954437673,0.939752699,0.969352
Age 11-60 Male,-0.027614321,0.009574976,0.959424665,0.932793053,0.986817,-0.007085294,0.001734306,0.939553434,0.911864479,0.968083,0.00024088,0.001052711,1.004587209,0.965966391,1.044752,-0.006300651,0.007839422,0.99246773,0.974335965,1.010937
Age 60+All,-0.07787772,0.01532082,0.889748376,0.850560453,0.930742,-0.0160907,0.002796297,0.867969971,0.827100812,0.910859,-0.002979846,0.001650176,0.944955848,0.888634176,1.004847,-0.045083891,0.013072488,0.947336734,0.91865268,0.976916
Age 60+ Female,-0.084452,0.018609,0.881017315,0.834111277,0.930561,-0.01811037,0.003413401,0.852679738,0.803927976,0.904388,-0.002759666,0.001997603,0.948917276,0.880888352,1.022200,-0.048561425,0.015982702,0.943391696,0.908586644,0.979530
Age 60+ Male,-0.06484003,0.02632501,0.907320031,0.839746201,0.980331,-0.012173526,0.004754261,0.898411542,0.827680124,0.975187,-0.003428387,0.002850876,0.936936889,0.84256373,1.041881,-0.03840974,0.02218119,0.9549544,0.906411532,1.006097
All: LAG 8,-0.04515931,0.00540578,0.93450438,0.919769708,0.949475,-0.009719196,0.000969889,0.918026589,0.902796988,0.933513,-0.00121499,0.00059768,0.977179606,0.955670192,0.999173,-0.03264421,0.00454736,0.961584291,0.951354574,0.971924
Female,-0.04422569,0.005657737,0.935814005,0.920376658,0.951510,-0.009517335,0.001017473,0.919658799,0.903660157,0.935941,-0.001217295,0.000624431,0.977136811,0.954676809,1.000125,-0.03274002,0.00477031,0.961473742,0.950746519,0.972322
Male,-0.0327611,0.007845161,0.952046263,0.930338832,0.974260,-0.007571931,0.001408937,0.935538488,0.913077663,0.958552,-0.000370009,0.000865473,0.992994483,0.961500316,1.025520,-0.022315548,0.006499465,0.973576711,0.958807073,0.988574
Warm All,-0.02532775,0.01245381,0.962721004,0.92810925,0.998624,-0.02399185,0.0026506,0.809670196,0.773487454,0.847546,0.008888104,0.001235374,1.183970921,1.130735887,1.239712,-0.1246564,0.01448024,0.861062937,0.832231023,0.890894
Warm Female,-0.025512,0.0126007,0.962454968,0.927452167,0.998779,-0.02368,0.002682149,0.811895209,0.775191095,0.850337,0.008659616,0.001250962,1.178842122,1.125184339,1.235059,-0.1241159,0.01467276,0.861621603,0.832393984,0.891875
Warm Male,-0.01575535,0.01399725,0.976644048,0.937269011,1.017673,-0.02175743,0.002987395,0.825748209,0.784277809,0.869411,0.009543321,0.001391202,1.198802449,1.138275886,1.262547,-0.1205907,0.01627479,0.86527419,0.83277886,0.899037
Cold All,-0.09245017,0.01604892,0.870510677,0.830390606,0.912569,-0.001359971,0.002303961,0.988103584,0.94960757,1.028160,-0.02752991,0.002175787,0.592699182,0.546569067,0.642723,0.012045975,0.009742861,1.014560151,0.991575646,1.038077
Cold Female,-0.08981409,0.01623019,0.873959594,0.833236392,0.916673,-0.001117965,0.002333106,0.990210144,0.951153801,1.030870,-0.02716271,0.00219717,0.596848784,0.549957597,0.647738,0.012290111,0.009877321,1.014857424,0.991552556,1.038710
Cold Male,-0.07568846,0.01874888,0.892675014,0.844800818,0.943262,0.000563569,0.002692031,1.004971725,0.959375484,1.052735,-0.02588471,0.002552557,0.611518855,0.556066875,0.672501,0.02411582,0.01117298,1.029361785,1.002663676,1.056771
Age 0-10 All,-0.05621334,0.01019302,0.919137076,0.892001479,0.947098,-0.01199803,0.001815565,0.899800089,0.872059582,0.928423,-0.001386933,0.001125475,0.97399245,0.934013473,1.015683,-0.03472399,0.008418953,0.959187422,0.940381001,0.978370
Age 0-10 Female,-0.062290297,0.014349173,0.910796812,0.873172617,0.950042,-0.01319803,0.002560487,0.890348194,0.851883121,0.930550,-0.001625903,0.001579059,0.96958013,0.914208775,1.028305,-0.037858624,0.011851471,0.955586158,0.929317337,0.982598
Age 0-10 Male,-0.051162654,0.013529703,0.926126929,0.890011133,0.963708,-0.01099962,0.002412644,0.907740571,0.870741667,0.946312,-0.001188444,0.001492312,0.977672594,0.924821868,1.033544,-0.032119333,0.011156883,0.962190138,0.937269715,0.987773
Age 11-60 All,-0.03871598,0.006228062,0.943580148,0.92645994,0.961017,-0.008523604,0.001122272,0.927736329,0.909950877,0.945869,-0.000901723,0.000686247,0.983013194,0.958209754,1.008459,-0.03083578,0.005256941,0.963673306,0.951831495,0.975662
Age 11-60 Female,-0.05038128,0.007762756,0.927213043,0.906291371,0.948618,-0.0103737,0.001400472,0.912754289,0.890970553,0.935071,-0.001839894,0.00085224,0.965645986,0.935480102,0.996785,-0.0409265,0.006625251,0.952074682,0.937353884,0.967027
Age 11-60 Male,-0.019282784,0.009576385,0.971490124,0.944519687,0.999231,-0.005441484,0.001729508,0.953243347,0.925227512,0.982108,0.000674659,0.001056733,1.01290103,0.973814723,1.053556,-0.014545086,0.007936074,0.982697337,0.964524785,1.001212
Age 60+All,-0.06026207,0.0152478,0.913571985,0.873522285,0.955458,-0.01184791,0.002768332,0.900989561,0.858979864,0.945054,-0.002810543,0.001654072,0.948000436,0.891367964,1.008231,-0.039364578,0.012957628,0.953860835,0.925229157,0.983379
Age 60+ Female,-0.061367233,0.018519838,0.912058771,0.863726446,0.963096,-0.01326048,0.003385655,0.889859028,0.839383151,0.943370,-0.001862872,0.001999322,0.965224494,0.89596913,1.039833,-0.03934982,0.01579685,0.953877727,0.919087476,0.989985
